,user_input,retrieved_contexts,reference_contexts,response,reference,answer_correctness,answer_relevancy,faithfulness,context_precision,context_recall
115,Why is SABRE-SHEATH versatile in polarizing multiple nuclei in one molecule simultaneously?,"['We find that multiple binding modes are responsible for polarization transfer (Figure 1B) detailed under Results and DiscussionThe work highlights the versatility of SABRE- SHEATH in polarizing multiple nuclei in one molecule simultaneously (Figure 1C), showing enhancements of $>2000$ fold over thermal reference measurements at $1.1\\mathrm{T}$ $(P_{13\\mathrm{C}} > 0.25\\%)$ for C- 5, and almost 4000- fold enhancement for C- 1 $(P_{13\\mathrm{C}} > 0.4\\%)$', 'Since the SABRE approach simultaneously hyperpolarizes both ${}^{13}\\mathrm{C}$ and ${}^{1}\\mathrm{H}$ nuclei, a new approach to data collection can be envisagedFirst, it is possible to use the multiple- receive facility of a modern NMR spectrometer to collect sequential/ simultaneous SABRE- hyperpolarized ${}^{13}\\mathrm{C}$ and ${}^{1}\\mathrm{H}$ dataThis enables the rapid observation of both types of nuclei after a single hyperpolarization transfer step', 'Preliminary results suggest that this capability stems from the fact that the heteronuclei coupling can be readily interconverted between strong and weak coupling regimes $^{36,43}$ Therefore, pulsed SABRE- SHEATH allows investigating the complex spin dynamics and optimizing the generated polarization by varying the parameters of the pulse sequence.']","['We find that multiple binding modes are responsible for polarization transfer (Figure 1B) detailed under Results and Discussion. The work highlights the versatility of SABRE- SHEATH in polarizing multiple nuclei in one molecule simultaneously (Figure 1C), showing enhancements of >2000 fold over thermal reference measurements at 1.1T (P13C > 0.25%) for C- 5, and almost 4000- fold enhancement for C- 1 (P13C > 0.4%).']","Based on the provided context, SABRE-SHEATH demonstrates versatility in polarizing multiple nuclei simultaneously due to two key factors:

1. **Dual Nucleus Hyperpolarization Mechanism**  
   SABRE-SHEATH inherently hyperpolarizes both ${}^{13}\mathrm{C}$ and ${}^{1}\mathrm{H}$ nuclei in a single transfer step. This enables simultaneous observation of both nuclei types using modern NMR spectrometers with multi-receive capabilities, eliminating the need for separate experiments.

2. **Dynamic Coupling Regime Control**  
   The technique's capability stems from its ability to interconvert heteronuclei coupling between **strong and weak coupling regimes** through pulsed sequences. This dynamic control (referenced to studies $^{36,43}$) allows optimization of polarization transfer pathways and spin dynamics, thereby efficiently enhancing multiple target nuclei within a single molecule.

Experimental evidence includes:  
- >2000-fold polarization enhancement at C-5 ($P_{{}^{13}\mathrm{C}}$ > 0.25% at 1.1 T)  
- ~4000-fold enhancement at C-1 ($P_{{}^{13}\mathrm{C}}$ > 0.4%)  
These observations confirm simultaneous multi-nucleus polarization under identical conditions.","SABRE-SHEATH is versatile because it can hyperpolarize both the C-1 and C-5 resonances of the pH sensing molecule [1,5-13C2] Z-OMPD, showing enhancements of >2000 fold for C-5 and almost 4000-fold for C-1 over thermal reference measurements at 1.1T, due to multiple binding modes responsible for polarization transfer.",0.5499975795580644,0.9330007216003716,0.9090909090909091,0.9999999999,1.0
116,How do the polarization signals upon hydrogenation compare between cyclic decapeptides 13 and 14?,"['respective chemistry and making such decapeptide potential post- synthetic labels to study PHIP in biomoleculesBoth compounds showed polarized signals upon hydrogenation with para- enriched hydrogen (Table 1, see FigS44 and S47 in the $\\mathrm{ESI}\\dagger$ )In contrast to the lack of polarization in the case of the tripeptides 10 and 11 with the thiol(thioether)/alkyne ratio being $2 / 1$ , moderate polarization was detected for cysteine- bearing decapeptide 13 with the respective ratio being $1 / 4$', 'Experimental polarization procedures were similar to those previously described [4] except that deionized water was used instead of $99.8\\% \\mathrm{D}_2\\mathrm{O}$ as a solventFigs5B and C respectively demonstrate direct detection of the $^{13}\\mathrm{C}$ Boltzmann signal of a reference sample and in situ detection of $^{13}\\mathrm{C}$ hyperpolarized HEP', 'hydrogenation reaction was increased to determine if increased polarization levels of the $^{13}\\mathrm{C}$ NMR signals would result']","['Both compounds showed polarized signals upon hydrogenation with para- enriched hydrogen (Table 1, see Fig. S44 and S47 in the  $\\mathrm{ESI}\\dagger$ ). In contrast to the lack of polarization in the case of the tripeptides 10 and 11 with the thiol(thioether)/alkyne ratio being  $2 / 1$ , moderate polarization was detected for cysteine- bearing decapeptide 13 with the respective ratio being  $1 / 4$ . Nevertheless, due to the superposition of the polarized signals it was not possible to distinguish between the hydrogenated residues (see Fig. S44 and S47 in the  $\\mathrm{ESI}\\dagger$ ). It will be interesting to study derivatives of 13 which contain two Pra residues adjacent to the Cys moiety, and the corresponding variant containing two Pra units that are not adjacent to the Cys residue. In accordance with the result observed for the lysine- bearing tripeptide 7, signal amplification was clearly detected for the respective decapeptide 14.']","Based on the provided information:  

1. **Both cyclic decapeptides 13 and 14** showed polarized signals upon hydrogenation with para-enriched hydrogen gas.  
2. Specifically, **decapeptide 13** (cysteine-bearing) exhibited **moderate polarization** despite having a thiol(thioether)/alkyne ratio of 1:4.  
3. The context does **not explicitly describe the polarization level of decapeptide 14** beyond confirming it showed polarized signals.  

Thus, while both compounds demonstrated polarization, only the magnitude for **13** is quantified (moderate). No comparative details for **14** (e.g., relative intensity or ratio) are provided in the context.","Cyclic decapeptide 14 showed clearly detected signal amplification upon hydrogenation, whereas decapeptide 13 showed only moderate polarization.",0.6253687768773607,0.0,1.0,0.9999999999,0.0
117,Why is hyperpolarization lost during manual hydrolysis work-up?,"['It must also be highlighted that manual hydrolysis work- up takes approximately $40~s,$ during which time substantial hyperpolarization (about $50\\%$ ) is lost, caused by relaxation processes.', 'In addition, the levels of polarisation observed using an automated flow system are often found to be much less than those achieved using the manual shaking approach.[15] This may be due to a combination of inefficient $p\\text{- }\\mathrm{H}_{2}$ mixing during the bubbling step, when compared to manual shaking, the lower level of $p\\text{- }\\mathrm{H}_{2}$ enrichment in the gas used for bubbling and the increased transfer time in the automated flow approach, during which the hyperpolarisation will decay due', 'It must be noticed that around half of the nascent polarization $(\\mathrm{P(t_0)})$ is lost during the time delay (40- 45 s) between the end of the hyperpolarization procedure (the end of the MFC) and the acquisition of the NMR spectrumThis suggests that a dedicated and automatic set- up might be able to reduce the time needed for the work- up passages, which are currently carried out manually, and lead to an increase in the observed polarization level']","['It must also be highlighted that manual hydrolysis work-up takes approximately 40 s, during which time substantial hyperpolarization (about 50%) is lost, caused by relaxation processes.']","Based on the provided context, hyperpolarization is lost during manual hydrolysis work-up due to **relaxation processes** that occur over the approximately 40-second duration of the procedure. Specifically:  

1. **Time-dependent relaxation**: The manual work-up takes ~40 seconds, during which spin relaxation mechanisms (e.g., \(T_1\) relaxation) cause irreversible decay of the hyperpolarized state.  
2. **Magnitude of loss**: About **50% of the nascent polarization (\(P(t_0)\)** is lost during this period.  
3. **Underlying cause**: The delay between hyperpolarization generation (e.g., via \(p\text{-}\mathrm{H}_2\) introduction) and NMR measurement allows spins to return toward thermal equilibrium, eroding the nonequilibrium polarization.  

The context highlights that automated systems could mitigate this loss by reducing transfer/work-up time.",Because relaxation processes occur during the approximately 40 s duration of the manual hydrolysis work-up.,0.5205945815633285,1.0000000000000002,0.9166666666666666,0.8333333332916666,1.0
118,Why does the LAC occur in the $+\frac{1}{2}$ manifold in the presence of a coupling of $J_{\mathrm{A'B}} = 1\mathrm{Hz}$?,[],"[""Of significant interest to the SABRE case is the additional LAC in a non-zero field that occurs in one of these manifolds. Which manifold contains the LAC depends on the relative signs of the scalar couplings. Here we will consider the case where this is the $+\\frac{1}{2}$ manifold. In the presence of a coupling of $J_{\\mathrm{A'B}} = 1\\mathrm{Hz}$ (Fig. 15b), the perturbation Hamiltonian, $\\hat{H}_{\\mathrm{H}}$ removes the degeneracy of the states, causing the crossing to be avoided. Importantly, in the region of the LAC, the states are mixed, allowing for efficient population transfer.""]","Based on the provided information, the question cannot be answered.","The LAC occurs because the perturbation Hamiltonian $\hat{H}_{\mathrm{H}}$ removes the degeneracy of the states, causing the crossing to be avoided and leading to state mixing, which allows for efficient population transfer.",0.07950815162049094,0.0,1.0,0.0,0.0
119,What is the third step in the process of preparing samples for NMR spectroscopy to study the kinetics of a hydrogenation reaction?,"['All samples were prepared in Wilmad medium pressure NMR tubes under inert conditionsThe NMR tube was pressurized with 2 bar parahydrogenAfter pressurizing, the samples were shaken for five seconds and transferred to the magnetic detection field (Bruker AV III 300, 7.05 T, or Bruker AV II 600, 14.09 T, spectrometer)The kinetics of the hydrogenation reaction (Step 1) was recorded by applying consecutive $45^{\\circ}$ pulses in time intervals $\\Delta t$ (Fig2a)', 'There have been several reports on the use of UV photolysis of a sample within the NMR probe to study in situ reactions.10,11 We have recently reported an investigation using this approach on the photochemical addition of hydrogen to complexes of the type $\\mathrm{Ru(CO)_3(L)_2}$ ,where $\\mathrm{L} = \\mathrm{PPh}_3$ $\\mathrm{PMe}_3$ $\\mathrm{PCy}_3$ $\\mathrm{P}(p\\text{- tolyl})_3$ and $\\mathrm{AsPh}_3$ together with studies on alkyne hydrogenation.12 In this system, the reaction with hydrogen proceeds via', '3 In Situ NMR Spectroscopy\nBecause parameters such as chemical shift, coupling constant, and relaxation time yield much information about chemical structure, reaction mechanism, and kinetics, NMR spectroscopy is often a desirable analytical tool for in situ investigations of chemical reactionsFor example, homogeneously catalyzed hydrogenations, hydroformylations, or polymerizations are frequently examined with in situ NMR [58]']","['All samples were prepared in Wilmad medium pressure NMR tubes under inert conditions. The NMR tube was pressurized with 2 bar parahydrogen. After pressurizing, the samples were shaken for five seconds and transferred to the magnetic detection field (Bruker AV III 300, 7.05 T, or Bruker AV II 600, 14.09 T, spectrometer). The kinetics of the hydrogenation reaction (Step 1) was recorded by applying consecutive 45° pulses in time intervals Δt (Fig. 2a).']","Based on the provided context, the third step in preparing samples for NMR spectroscopy to study hydrogenation reaction kinetics is:  

**Shaking the pressurized samples for five seconds and transferring them to the magnetic detection field** (specifically, a Bruker AV III 300 or AV II 600 spectrometer).  

This step follows:  
1. Sample preparation in Wilmad medium-pressure NMR tubes under inert conditions.  
2. Pressurization of the NMR tube with 2 bar parahydrogen.  

After transfer, the kinetics are recorded via consecutive 45° pulses at intervals Δt.",The third step is shaking the samples for five seconds.,0.39041348350606453,0.9893595675735615,0.8333333333333334,0.9999999999,1.0
120,What is the range of J-coupling frequencies that can be observed in metal-dihydrogen complexes?,"['Such couplings are known [29,30], for instance, for some metallic hydrides, reaching anomalous values, up to approximately $1500\\mathrm{Hz}$ Furthermore, J- couplings in complexes with dihydrogen (in which quantum rotation of dihydrogen persists) can reach very high numbers, up to $10^{12}\\mathrm{Hz}$ [17,31,32], which cannot be measured by traditional NMR spectroscopy', 'aThe $J_{\\mathrm{HH}}$ values are $-10.48\\pm 0.02\\mathrm{Hz}$ for complex [1], $-6.55\\pm 0.01$ $\\mathrm{Hz}$ for complex [2], and $-6.03\\pm 0.01\\mathrm{Hz}$ for complex [3] $(-21.59$ and $-15.56\\mathrm{ppm})$ . Measurements were taken at three temperatures 256,261, and $267~\\mathrm{K}$ . The reference for the $^{13}\\mathrm{C}$ chemical shift was $47.63\\mathrm{ppm}$ with methanol- $d_{4}$ $^{36}$ SEPP-SPINEPT does not provide any information about the sign of $J$ couplings.', ""D and E) Three-dimensional chemical structures and energies for complexes [2] and [2'] respectivelyThe computed $J$ couplings are as follows: $J_{\\mathrm{HH}}^{[1]} = -0.041\\mathrm{Hz},$ $J_{\\mathrm{HH}}^{[2]} = 2.29\\mathrm{Hz},$ and $J_{\\mathrm{HH}}^{[2\\prime ]} = 0.912\\mathrm{Hz}$ The measured values are as follows: $J_{\\mathrm{HH}}^{[1]} = -10.48\\mathrm{Hz},$ and $J_{\\mathrm{HH}}^{[2\\prime ]} = -6.55\\mathrm{Hz}$ The eye icons highlight the region of pyruvate reorientation.""]","['In complexes with dihydrogen (in which quantum rotation of dihydrogen persists) can reach very high numbers, up to $10^{12}\\mathrm{Hz}$ [17,31,32], which cannot be measured by traditional NMR spectroscopy.']","Based on the provided context, the range of J-coupling frequencies in metal-dihydrogen complexes includes two distinct regimes:  

1. **Conventional range**: For typical complexes, J-couplings are on the order of **-10.48 Hz to -6.03 Hz** (as measured for complexes [1], [2], and [3]).  
2. **Anomalously high couplings**:  
   - Some metallic hydrides exhibit couplings up to **~1500 Hz** [29,30].  
   - In complexes with *quantum-rotating dihydrogen*, J-couplings can reach extreme values up to **10<sup>12</sup> Hz** [17,31,32]. These ultra-high couplings cannot be measured by traditional NMR spectroscopy.  

The experimental measurements provided in the context (e.g., -10.48 Hz for complex [1]) fall within the conventional range, while the higher values represent theoretical or specialized cases.","The J-coupling frequencies in metal-dihydrogen complexes can reach very high numbers, up to $10^{12}\mathrm{Hz}$.",0.48901945832672483,0.9886937441467251,1.0,0.9999999999,1.0
121,Why do nitroimidazole analogues get trapped within hypoxic cells?,"['$^{99\\mathrm{m}}\\mathrm{Tc}$ , or $^{124}\\mathrm{I}$ .[148] When a nitroimidazole analogue enters hypoxic cells, it eventually gets trapped within the hypoxic cell through formation of a covalent bond', '{15}$ N-Nitroimidazole for Potential Hypoxia Sensing\nHypoxia is an important adverse prognostic factor for tumor progression, tumor aggressiveness[146] and failure of radiation therapy.[147] A group of oxygen- sensitive compounds known as nitroimidazoles have been adapted as hypoxia imaging agents after radiolabeling by $^{18}\\mathrm{F}$ , $^{68}\\mathrm{Ga}$ , $^{64}\\mathrm{Cu}$ , $^{99\\mathrm{m}}\\mathrm{Tc}$ , or $^{124}\\mathrm{I}$ .[148] When a nitroimidazole analogue enters hypoxic cells, it', 'within one minute based on the pharmacodynamics data for structurally similar nitroimidazole compounds.[45] The subsequent metabolism of nitroimidazole compounds in hypoxic cells leads to formation of nitroso and hydroxylamine intermediates and amino- derivative metabolic products, Figure 5']","['When a nitroimidazole analogue enters hypoxic cells, it eventually gets trapped within the hypoxic cell through formation of a covalent bond.']","Nitroimidazole analogues become trapped within hypoxic cells due to **covalent bond formation** resulting from their metabolic reduction in low-oxygen environments. This process occurs as follows:  

1. **Reduction in Hypoxia**: In hypoxic (oxygen-deficient) cells, nitroimidazole compounds undergo enzymatic reduction.  
2. **Reactive Intermediate Formation**: This reduction generates reactive intermediates, including **nitroso and hydroxylamine derivatives**.  
3. **Covalent Binding**: These intermediates form irreversible covalent bonds with intracellular biomolecules (e.g., proteins or DNA), preventing the compound from exiting the cell.  

The trapped metabolites ultimately convert to **amino-derivative products**, as illustrated in Figure 5 of the context. This mechanism underlies the use of radiolabeled nitroimidazoles (e.g., $^{18}\mathrm{F}$-, $^{68}\mathrm{Ga}$-, or $^{64}\mathrm{Cu}$-analogues) for hypoxia imaging in tumors.  

*(Source: Provided context on nitroimidazole hypoxia sensing)*.","Nitroimidazole analogues get trapped within hypoxic cells through the formation of a covalent bond, which occurs when the compound enters the hypoxic environment.",0.40672432567794026,0.9825642338931724,0.6923076923076923,0.9999999999666667,1.0
122,How does the SABRE transfer efficiency into $\mathsf{H}_{\mathsf{A}}$ compare to that into $\mathsf{H}_{\mathsf{D}}$?,[],"['Given that transfer into $\\mathsf{H}_{\\mathsf{A}}$ and $\\mathsf{H}_{\\mathsf{D}}$ is also more efficient than transfer into $\\mathsf{H}_{\\mathsf{B}}$, we can also conclude that transfer efficiency proceeds according to $\\mathsf{H}_{\\mathsf{A}} > \\mathsf{H}_{\\mathsf{D}} > \\mathsf{H}_{\\mathsf{C}} > \\mathsf{H}_{\\mathsf{B}}$ under SABRE for the longitudinal magnetization states of the ring protons of $\\mathsf{L}$.']","Based on the provided information, the question cannot be answered. The available context does not contain specific data or experimental comparisons of SABRE transfer efficiency between $\mathsf{H}_{\mathsf{A}}$ and $\mathsf{H}_{\mathsf{D}}$. For a precise analysis, details such as molecular structure, ligand properties, or experimental conditions would be required, which are not included in the current knowledge base.",The SABRE transfer efficiency into $\mathsf{H}_{\mathsf{A}}$ is greater than that into $\mathsf{H}_{\mathsf{D}}$.,0.19513115535721604,0.0,1.0,0.0,0.0
123,Why do long-lasting singlet states at low magnetic fields have prolonged relaxation times compared to high fields?,"['with pairs of protons, long- lasting singlet states exist at low magnetic fields which, because of their symmetry, are not affected by intramolecular dipole- dipole relaxationHence, the relaxation of spin information stored in highly symmetric singlet states will be less effective, and the low- field singlet relaxation time constant, $T_{\\mathrm{LFS}}$ , may be up to seven times longer than $T_{1}$ at high field', 'fields24,25 or even at high fields,26 resulting in an extension of the relaxation time up to one order of magnitudeAt low fields, the two former $\\mathfrak{pH}_2$ spins remain strongly coupled in the target molecule and, consequently, the singlet state remains an eigenstate which is naturally preservedAt high field, this is in general more complicated since the chemical shift difference of the two spins prevents the singlet state from being an eigenstate', 'Recently, Levitt and co- workers demonstrated that conserving the population of long- lasting nuclear singlet states in weak magnetic fields can lead to a preservation of nuclear spin information over times substantially longer than governed by the (high- field) spin- lattice relaxation time $T_{1}$ Potential benefits of the prolonged spin information for magnetic resonance imaging and spectroscopy were pointed out, particularly when combined with the parahydrogen induced polarization (PHIP) methodology']","['with pairs of protons, long-lasting singlet states exist at low magnetic fields which, because of their symmetry, are not affected by intramolecular dipole-dipole relaxation. Hence, the relaxation of spin information stored in highly symmetric singlet states will be less effective, and the low-field singlet relaxation time constant, $T_{\\mathrm{LFS}}$, may be up to seven times longer than $T_{1}$ at high field.']","Based on the provided context, long-lasting singlet states at low magnetic fields exhibit prolonged relaxation times compared to high fields due to two key principles:

1. **Symmetry Protection at Low Fields**:  
   At low magnetic fields, the two protons derived from *parahydrogen* ($\mathfrak{pH}_2$) remain strongly coupled. The resulting singlet state is an **eigenstate of the system**, and its symmetry makes it immune to intramolecular dipole-dipole relaxation. This symmetry protection allows the low-field singlet relaxation time ($T_{\mathrm{LFS}}$) to exceed the high-field spin-lattice relaxation time ($T_1$) by up to **7-fold** or even an order of magnitude.  

2. **Breakdown at High Fields**:  
   At high magnetic fields, chemical shift differences between the two spins disrupt the singlet state. It is no longer an eigenstate, enabling faster relaxation through dipole-dipole interactions and $T_1$-driven decay.  

### Key Experimental Evidence:  
- Levitt and coworkers demonstrated that preserving singlet states in **weak magnetic fields** extends nuclear spin information retention far beyond high-field $T_1$ limits.  
- This property is particularly advantageous for **PHIP-based applications**, where prolonged spin polarization enhances sensitivity in NMR spectroscopy and imaging.  

Thus, the relaxation advantage stems from **symmetry-derived protection against relaxation mechanisms** at low fields, which is lost when chemical shifts dominate at high fields.","Because of their symmetry, singlet states are not affected by intramolecular dipole-dipole relaxation, making the relaxation of spin information stored in them less effective, thus prolonging the relaxation time constant.",0.35668885550966356,0.9973674497207901,0.7692307692307693,0.99999999995,1.0
124,What is the first step in processing SPEN DOSY experiments?,"['Processing\nConventional DOSY spectra were processed with the DOSY Toolbox, in pure- absorption mode.[49] For all SPEN DOSY experiments, data were processed in Matlab (The Mathworks, Natick, U.S.A.) using home- written routines, part of which adapted from the DOSY Toolbox.[49] The procedure had been improved since the previous report,[27] and contained the following steps: data were read from Bruker files, then sorted and reshaped, in order to get a 2D matrix', 'Processing SPEN DOSY data acquired with transverse encoding needs to consider the spin density profile of the NMR tubeAs SPEN experiments can be considered as the simultaneous acquisition of 1D spectra on different slices, the relative volume of these slices should be taken into considerationTheir volume is constant when the longitudinal z axis is used for encoding, in the cylindrical portion of the NMR tube at the coil detection level', 'Using a modified timing for the pulse sequence and a pure absorption processing of the data, a much better clusterization of the diffusion coefficient values is obtained, except for signals d- 5 and e- 5 (Figure 1c)However, the extracted diffusion coefficient values are lower using the conventional DOSY spectrum (Figure 1a) than using the SPEN- DOSY spectrum (Figure 1c) for 10 out of the 11 signals']","['The procedure for processing SPEN DOSY experiments includes reading data from Bruker files, then sorting and reshaping them to get a 2D matrix, applying cosine apodization and zero-filling in the spectroscopic dimension, retaining only the odd echoes, performing Fourier transformation along the $k$ and $t_2$ dimensions, correcting the phase of the spectra, selecting peak maxima graphically, obtaining the spatial profile for each peak, correcting by a reference profile, measuring diffusion in a region of $2.8mm$ depth, using calibration constants for $z$ and $x$ axis, and fitting data against a modified Stejskal-Tanner equation.']","Based on the provided context, the first step in processing SPEN DOSY experiments is:  
**Reading data from Bruker files**, followed by sorting and reshaping to obtain a 2D matrix.  

This is explicitly stated in the context:  
> *""data were read from Bruker files, then sorted and reshaped, in order to get a 2D matrix.""*  

No additional steps precede this in the described workflow.",The first step is reading data from Bruker files.,0.4243740132328464,1.0,1.0,0.9999999999,1.0
125,What is the first step in the SABRE enhanced 1H NMR response detection process?,"['Figure 2a presents the general pulse sequence for in situ SABRE hyperpolarization with ${}^{1}\\mathrm{H}$ - EFNMR detectionIn the first step, $\\mathbb{p} - \\mathrm{H}_2$ bubbling is initiated and following a short delay, $d_{1}$ , the polarization transfer field (PTF) is switched on by passing a fixed current through the outer coil of the EFNMR probeThe duration of the PTF pulse, $\\tau_{\\mathrm{PTF}}$ , is controlled by the user and limited by the resistive heating of the coil', 'The crucial step in the SABRE process is the polarization transfer from the bound parahydrogen nuclei to the nuclei of the substrateThis transfer can occur either as a direct process via the scalar coupling connecting the two nuclei or as a relayed process, where the polarization is transferred in steps: first to nearby and stronger coupled nuclei and then to the nuclei of interest', 'Activation: The activation procedure involves a series of consecutive ${}^{1}\\mathrm{H}$ NMR SABRE measurements (Figure S6b)More precisely, after the first ${}^{1}\\mathrm{H}$ NMR SABRE experiment on the freshly prepared sample, the sample is stored inside of the spectrometer for $180 \\mathrm{s}$ After this time the relaxed spectrum is recorded, in order to check whether the sample is fully relaxedThen the sample is ejected from the spectrometer and treated with a fresh portion of $p - \\mathrm{H}_{2}$']","[""The SABRE enhanced 1H NMR response was detected on either a 400MHz Bruker Avance III using a BBI probe or a 43MHz (1 T) Magritek Spinsolve Carbon benchtop NMR spectrometer. The SABRE samples contained 26mM of the target analyte and 5.2mM of the SABRE pre-catalyst in the form [HCl(COD)(NHC)] (where COD = 1,5 cyclooctadiene) where the N-heterocyclic carbene (NHC) was either 1,3-bis(2,4,6-trimethylphenyl)-imidazol-2-ylidine (IMes) or 1,3-bis(2,4,6-tris(methyl-d3) - 4,5-d2- phenyl)-imidazol-2-ylidine (d22 - IMes) (see Fig. 1). The target analytes were: 4-methylpyridine, pyridine and methyl-4,6-d2-nicotinate and the solvent was methanol-d4 (Fig. 1). Both of the catalysts and the methyl-4,6-d2-nicotinate were synthesised in-house, the analytes 4-methylpyridine and pyridine were purchased from Sigma-Aldrich. For each sample, a 7mL bulk solution containing catalyst, analyte and solvent was prepared and 0.6mL was subsequently distributed into ten different NMR tubes, each fitted with a Young's valve and degassed using a 3-stage freeze-pump-thaw-method in a bath of dry ice and acetone. The SABRE catalyst was activated by adding 4 bar p-H2 to the headspace of the NMR tube and shaking vigorously for ten seconds. This was repeated six times and then the sample was left inside the NMR spectrometer for a further ten minutes to ensure full activation of each sample. Once activated, a single-scan thermal 1H NMR spectrum was acquired as a reference for the SABRE enhancement factor calculation. For each subsequent SABRE experiment, the head-space of the NMR tube was evacuated and then charged with 4 bar p-H2 at the desired enrichment level and shaken for 10 seconds in a handheld Halbach array with a static field of 63G before being""]","Based on the provided context, the first step in the SABRE enhanced $^{1}\mathrm{H}$ NMR response detection process is:  
**Initiation of $\mathbb{p}-\mathrm{H}_2$ bubbling**.  

This involves bubbling parahydrogen gas into the sample to enable polarization transfer. Following a short delay ($d_1$), the polarization transfer field (PTF) is activated to facilitate hyperpolarization of the substrate nuclei.","The first step is to prepare a 7mL bulk solution containing catalyst, analyte, and solvent, and then distribute 0.6mL into ten different NMR tubes.",0.15866440787309477,0.9651248079671818,0.75,0.0,0.0
126,Why were PHIP effects not observed in the hydrodesulfurization of thiophene over a MoS2/γ-Al2O3 catalyst?,"['1,3- butadiene and its subsequent hydrogenation. Since no PHIP effects were observed during hydrodesulfurization of thiophene on $\\mathrm{MoS_2 / \\gamma - Al_2O_3}$ , it can be assumed that 1,3- butadiene is not formed in this catalytic process, that is, the main pathway for hydrodesulfurization of thiophene on the $\\mathrm{MoS_2 / \\gamma - Al_2O_3}$ catalyst is the hydrogenation of thiophene.', 'The thiophene hydrodesulfurization process over $\\mathrm{MoS}_2 / \\gamma \\mathrm{- Al}_2\\mathrm{O}_3$ was investigated by using the HET- PHIP technique.72 As shown in Figure 9d, when thiophene hydrodesulfurization was performed with $p\\text{- H}_2$ over the $\\mathrm{MoS}_2 / \\gamma \\mathrm{- Al}_2\\mathrm{O}_3$ catalyst, no hyperpolarization was observed in the ${}^{1}\\mathrm{H}$ NMR spectrum', 'Characteristic PHIP patterns were clearly observed on the products, indicating that the $\\mathrm{MoS}_2 / \\gamma \\mathrm{- Al}_2\\mathrm{O}_3$ catalyst can generate strongly polarized signals in BD hydrogenation. Therefore, the absence of polarized signals provided strong evidence that BD was not formed in thiophene hydrodesulfurization, whereas on $\\mathrm{Pt / TiO_2}$ catalyst, polarized signals were produced on all the products (Figure 9f), indicating the existence of both HYD and DDS reaction pathways.']","['The main products of thiophene hydrodesulfurization reaction on the MoS2/γ-Al2O3 catalyst were 1-butene, 2-butene and butane. However, all attempts to detect any PHIP effects were not successful under various conditions. As noted above, hydrodesulfurization of thiophene can proceed along two different routes: 1) via hydrogenation of thiophene to dihydrothiophenes and tetrahydrothiophene with subsequent elimination of sulfur; and 2) via direct hydrodesulfurization of thiophene with the formation of 1,3-butadiene and hydrogen sulfide, followed by hydrogenation of 1,3-butadiene to butenes and butane. Thus, the PHIP effects would be observable if the thiophene hydrodesulfurization reaction proceeded via the direct desulfurization route, i. e., via formation of 1,3-butadiene.']","Based on the provided context, the absence of PHIP effects during hydrodesulfurization of thiophene over the $\mathrm{MoS_2 / \gamma - Al_2O_3}$ catalyst is attributed to the reaction pathway. Specifically, **1,3-butadiene (BD) is not formed as an intermediate** in this catalytic process. This conclusion is supported by two key observations:

1. **No hyperpolarization** was detected in the ${}^{1}\mathrm{H}$ NMR spectrum when thiophene hydrodesulfurization was performed with *para*-hydrogen ($p\text{-H}_2$) over $\mathrm{MoS_2 / \gamma - Al_2O_3}$ (Figure 9d).  
2. In contrast, the same catalyst **produced strong PHIP signals** when used for direct hydrogenation of 1,3-butadiene (BD), confirming the catalyst's ability to generate hyperpolarization under appropriate conditions.

The absence of PHIP effects indicates that the **main reaction pathway** for thiophene hydrodesulfurization on $\mathrm{MoS_2 / \gamma - Al_2O_3}$ proceeds without forming BD, likely favoring a direct desulfurization pathway. This contrasts with catalysts like $\mathrm{Pt / TiO_2}$, where PHIP effects were observed (Figure 9f), confirming BD formation and a mixed hydrogenation-desulfurization mechanism.","PHIP effects were not observed because the hydrodesulfurization of thiophene likely did not proceed via the direct desulfurization route, which would have produced 1,3-butadiene and subsequently butenes and butane with observable PHIP effects. Instead, it may have proceeded via the hydrogenation route, which does not produce intermediates that would show PHIP effects.",0.5658824599143291,0.9135506981738567,0.8888888888888888,0.9999999999666667,1.0
127,Why does SABRE-Relay derived polarization result in significant signal gains for ${}^{13}\mathrm{C}$ nuclei in 1-propanol?,[],"['SABRE- Relay derived polarization can also be transferred to the ${}^{13}\\mathrm{C}$ nuclei within the target molecule. For our test substrate, 1- propanol, we are able to achieve signal gains of 281, 342 and 128- fold for the $\\mathrm{OCH_2$, $CH_{2}$ and $CH_{3}$ positions respectively when using the previously optimised conditions for ${}^{1}\\mathrm{H}$ polarisation (5 mM of $d_{34} - 2$, 5 equivalents of $\\mathrm{NH_3}$ and 5 equivalents of 1- propanol).']","Based on the provided information, the question cannot be answered.","The signal gains are achieved due to the optimized conditions for ${}^{1}\mathrm{H}$ polarization, which include 5 mM of $d_{34} - 2$, 5 equivalents of $\mathrm{NH_3}$, and 5 equivalents of 1-propanol, enabling efficient polarization transfer to ${}^{13}\mathrm{C}$ nuclei.",0.09131883617593835,0.0,1.0,0.0,0.0
